Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
513,2615195209,gemma7,0,99.6,P Yu Darvish P Sandy Alcantara OF Mookie Betts SS Fernando Tatis Jr. OF Wil Myers 2B Gavin Lux 1B C.J. Cron 3B Josh Fuentes OF Tommy Pham C Elias Díaz,,,
515,2615473041,eritas2 (26/30),0,99.55,P Jack Flaherty P Brandon Woodruff SS Fernando Tatis Jr. 3B Manny Machado 1B Eric Hosmer OF Wil Myers OF Joey Gallo OF Tommy Pham 2B Nick Solak C Elias Díaz,,,
516,2615271924,dandydon (7/10),0,99.45,P Tyler Glasnow P Kyle Hendricks OF Mookie Betts SS Fernando Tatis Jr. 3B Manny Machado 2B Chris Taylor 1B Jurickson Profar OF Tommy Pham OF Ketel Marte C Victor Caratini,,,
516,2615874606,jimbob2125 (23/30),0,99.45,P Tyler Glasnow P Kyle Hendricks OF Mookie Betts OF Cody Bellinger 3B Justin Turner OF Chris Taylor 2B Gavin Lux 1B C.J. Cron SS Josh Rojas C Victor Caratini,,,
518,2614697343,theWhistlesGoWooo (30/30),0,99.3,P Aaron Nola P Tyler Glasnow SS Corey Seager 3B Justin Turner 2B Gavin Lux C Austin Barnes OF Austin Meadows 1B Yoshi Tsutsugo OF Tommy Pham OF Kevin Kiermaier,,,
519,2614673787,theWhistlesGoWooo (8/30),0,99.25,P Tyler Glasnow P Kenta Maeda SS Fernando Tatis Jr. 3B Manny Machado 1B Anthony Rizzo OF Ian Happ OF Jurickson Profar OF Tommy Pham 2B Ketel Marte C Victor Caratini,,,
519,2614673796,theWhistlesGoWooo (17/30),0,99.25,P Tyler Glasnow P Jack Flaherty OF Randy Arozarena C Salvador Perez 2B Brandon Lowe 3B Hunter Dozier SS Willy Adames 1B Carlos Santana OF Kevin Kiermaier OF Jorge Soler,,,
521,2615801256,youdacao (2/30),0,99,P Yu Darvish P Luis Castillo SS Trevor Story 1B Max Muncy 2B Gavin Lux OF Joey Gallo 3B Josh Fuentes OF Garrett Hampson OF Chris Owings C Elias Díaz,,,
522,2615811479,FatsoFat6969 (4/5),0,98.95,P Kyle Hendricks P Brad Keller SS Corey Seager C Salvador Perez OF Whit Merrifield 1B Max Muncy 3B Justin Turner 2B Gavin Lux OF Andrew McCutchen OF Jorge Soler,,,
523,2615302371,Bluhorseshoe (4/5),0,98.9,P Kenta Maeda P Kyle Hendricks SS Fernando Tatis Jr. 3B Manny Machado OF Wil Myers 2B Brandon Lowe 1B C.J. Cron OF Joey Gallo OF Tommy Pham C Victor Caratini,,,
523,2615827612,kfalik (3/3),0,98.9,P Aaron Nola P Sandy Alcantara OF Cody Bellinger SS Trevor Story OF Starling Marte 2B Gavin Lux 1B Asdrúbal Cabrera C Austin Barnes OF David Peralta 3B Eduardo Escobar,,,
523,2615839114,totoroll33 (3/5),0,98.9,P Kenta Maeda P Kyle Hendricks OF Mookie Betts SS Fernando Tatis Jr. C Willson Contreras 3B Justin Turner 1B Carlos Santana OF Yoshi Tsutsugo OF Tommy Pham 2B Ketel Marte,,,
526,2614081912,anilprao88 (14/30),0,98.85,P Jack Flaherty P Sandy Alcantara OF Bryce Harper C J.T. Realmuto 1B Rhys Hoskins SS Andrelton Simmons OF Andrew McCutchen OF Byron Buxton 2B Jorge Polanco 3B Alec Bohm,,,
527,2615240827,RejectedGamingII (8/12),0,98.8,P Luis Castillo P Tyler Glasnow SS Fernando Tatis Jr. 1B Max Muncy 3B Justin Turner OF Wil Myers OF Tommy Pham OF David Peralta 2B Ketel Marte C Victor Caratini,,,
527,2615562648,Bearsfan247 (1/3),0,98.8,P Luis Castillo P Tyler Glasnow SS Fernando Tatis Jr. OF Christian Yelich OF Ian Happ OF Austin Meadows 1B Carlos Santana 2B Adam Frazier 3B Alec Bohm C Victor Caratini,,,
529,2615214589,Xralius (16/30),0,98.6,P Aaron Nola P Brandon Woodruff 3B Manny Machado OF Wil Myers OF Jesse Winker SS Eugenio Suárez OF Jurickson Profar C Tucker Barnhart 1B Joey Votto 2B Jonathan India,,,
529,2615861741,ThatStunna (2/4),0,98.6,P Yu Darvish P Sandy Alcantara OF Mookie Betts SS Trevor Story 1B Max Muncy 2B Gavin Lux OF Raimel Tapia 3B Josh Fuentes OF Garrett Hampson C Elias Díaz,,,
529,2615880103,shortdog117 (1/3),0,98.6,P Brandon Woodruff P Brad Keller OF Mookie Betts OF Cody Bellinger SS Corey Seager 1B Max Muncy 3B Justin Turner 2B Garrett Hampson OF Chris Owings C Elias Díaz,,,
532,2615909085,Kinman5816 (24/30),0,98.55,P Kenta Maeda P Brandon Woodruff SS Trevor Story C Salvador Perez OF Whit Merrifield OF Charlie Blackmon 1B C.J. Cron OF Raimel Tapia 3B Josh Fuentes 2B Nicky Lopez,,,
533,2615271926,dandydon (9/10),0,98.45,P Tyler Glasnow P Kyle Hendricks SS Fernando Tatis Jr. OF Christian Yelich 1B Keston Hiura 2B Kolten Wong 3B Eugenio Suárez OF Avisaíl García OF Tommy Pham C Omar Narváez,,,
534,2607892562,rikkidee (5/30),0,98.4,P Luis Castillo P Sandy Alcantara OF Cody Bellinger 1B Max Muncy 3B Josh Donaldson C Mitch Garver 2B Gavin Lux OF Max Kepler OF Byron Buxton SS Jorge Polanco,,,
535,2613619693,Awesemo (18/30),0,98.3,P Tyler Glasnow P Brad Keller OF Cody Bellinger SS Corey Seager C Salvador Perez 3B Justin Turner 1B Hunter Dozier 2B Gavin Lux OF Tommy Pham OF Jorge Soler,,,
536,2605989258,gronk-a-tron,0,98.25,P Luis Castillo P Kenta Maeda 3B Manny Machado SS Didi Gregorius OF Max Kepler OF Joey Gallo OF Austin Meadows 1B Colin Moran 2B Ketel Marte C Tucker Barnhart,,,
536,2614081918,anilprao88 (20/30),0,98.25,P Tyler Glasnow P Kenta Maeda SS Fernando Tatis Jr. 3B Manny Machado OF Wil Myers 2B Tommy Edman C Yadier Molina 1B Jurickson Profar OF Tommy Pham OF Dylan Carlson,,,
536,2615214601,Xralius (28/30),0,98.25,P Tyler Glasnow P Jack Flaherty SS Fernando Tatis Jr. 3B Manny Machado OF Wil Myers OF Byron Buxton 1B Miguel Sanó OF Jurickson Profar 2B Jorge Polanco C Victor Caratini,,,
539,2614673801,theWhistlesGoWooo (22/30),0,98.1,P Tyler Glasnow P Brandon Woodruff OF Randy Arozarena 3B Nolan Arenado SS Paul DeJong 2B Tommy Edman OF Austin Meadows C Yadier Molina 1B Yoshi Tsutsugo OF Dylan Carlson,,,
540,2615214580,Xralius (7/30),0,98,P Yu Darvish P Tyler Glasnow 3B Manny Machado OF Wil Myers 2B Mike Moustakas OF Jesse Winker SS Eugenio Suárez 1B Jurickson Profar OF Nick Senzel C Tucker Barnhart,,,
541,2607892564,rikkidee (7/30),0,97.8,P Luis Castillo P Tyler Glasnow OF Wil Myers 3B Josh Donaldson 2B Chris Taylor OF Max Kepler OF Byron Buxton 1B Miguel Sanó C Austin Barnes SS Jorge Polanco,,,
542,2612858522,kdubbz23,0,97.75,P Luis Castillo P Max Fried OF Marcell Ozuna OF Whit Merrifield SS Dansby Swanson 3B Eugenio Suárez OF Max Kepler 1B C.J. Cron 2B Kevin Newman C Jacob Stallings,,,
543,2615820170,bkreider (11/30),0,97.7,P Brandon Woodruff P Sandy Alcantara OF Mookie Betts SS Fernando Tatis Jr. 3B Manny Machado 1B Max Muncy OF Wil Myers OF Tommy Pham 2B Josh Rojas C Victor Caratini,,,
544,2615583680,ineedmoney23,0,97.65,P Yu Darvish P Kyle Hendricks SS Fernando Tatis Jr. 3B Manny Machado OF Wil Myers 1B Carlos Santana 2B Jorge Polanco OF Tommy Pham OF Jorge Soler C Victor Caratini,,,
544,2615685223,atryman (1/3),0,97.65,P Yu Darvish P Kyle Hendricks SS Javier Báez C Willson Contreras 1B Anthony Rizzo OF Ian Happ OF Joey Gallo 3B Isiah Kiner-Falefa 2B Nick Solak OF David Dahl,,,
544,2615877016,cellabration25,0,97.65,P Yu Darvish P Kyle Hendricks SS Corey Seager C Salvador Perez 1B Hunter Dozier 3B Mike Moustakas 2B Gavin Lux OF Joc Pederson OF Garrett Hampson OF Jorge Soler,,,
547,2615618303,Sblum2711,0,97.4,P Luis Castillo P Sandy Alcantara OF Bryce Harper C J.T. Realmuto 3B Josh Donaldson 2B Gavin Lux OF Andrew McCutchen SS Eugenio Suárez OF Joey Gallo 1B Colin Moran,,,
548,2615797504,BigPenguin (7/12),0,97.25,P Tyler Glasnow P Kenta Maeda SS Trevor Story OF Charlie Blackmon OF Max Kepler 1B C.J. Cron C Austin Barnes OF Raimel Tapia 3B Josh Fuentes 2B Jorge Polanco,,,
549,2615687766,BrandonAdams (9/15),0,97.05,P Kyle Hendricks P Sandy Alcantara OF Mookie Betts OF Cody Bellinger 1B Rhys Hoskins 3B Justin Turner 2B Keston Hiura OF Joey Gallo SS Jorge Polanco C Elias Díaz,,,
550,2615504011,bleedgreen92,0,96.8,P Luis Castillo P Tyler Glasnow SS Fernando Tatis Jr. C Salvador Perez 2B Brandon Lowe OF Austin Meadows 1B Carlos Santana OF Tommy Pham 3B Alec Bohm OF Jorge Soler,,,
550,2615849766,dahladino (7/12),0,96.8,P Luis Castillo P Tyler Glasnow OF Charlie Blackmon 3B Josh Donaldson 2B Jake Cronenworth C Mitch Garver OF Byron Buxton 1B Miguel Sanó OF Joey Gallo SS Jorge Polanco,,,
552,2615528063,felder15,0,96.5,P Yu Darvish P Brad Keller SS Fernando Tatis Jr. OF Nick Castellanos OF Wil Myers 2B Mike Moustakas OF Jesse Winker 3B Eugenio Suárez 1B Jurickson Profar C Victor Caratini,,,
553,2615037810,shoran8,0,96.45,P Tyler Glasnow P Kyle Hendricks SS Fernando Tatis Jr. 3B Manny Machado OF Charlie Blackmon OF Wil Myers 1B C.J. Cron OF Tommy Pham 2B Garrett Hampson C Victor Caratini,,,
553,2615293373,Bluhorseshoe (1/5),0,96.45,P Tyler Glasnow P Kyle Hendricks SS Corey Seager OF Randy Arozarena 2B Brandon Lowe C Mike Zunino OF Joey Gallo OF Austin Meadows 3B Yandy Díaz 1B Jurickson Profar,,,
553,2615829364,dictator_teddy (1/3),0,96.45,P Tyler Glasnow P Kyle Gibson OF Cody Bellinger 3B Manny Machado SS Corey Seager 1B Eric Hosmer 2B Gavin Lux OF Austin Meadows C Yadier Molina OF Tommy Pham,,,
556,2615823514,reztes757 (2/5),0,96.1,P Tyler Glasnow P Brandon Woodruff C J.T. Realmuto SS Trevor Story OF Charlie Blackmon OF Andrew McCutchen 1B C.J. Cron OF Raimel Tapia 3B Alec Bohm 2B Garrett Hampson,,,
556,2615874591,jimbob2125 (8/30),0,96.1,P Tyler Glasnow P Brandon Woodruff OF Cody Bellinger SS Corey Seager 2B Keston Hiura 1B Travis Shaw OF Avisaíl García OF Tommy Pham C Omar Narváez 3B Luis Urías,,,
558,2615687758,BrandonAdams (1/15),0,96.05,P Kyle Hendricks P Sandy Alcantara OF Cody Bellinger SS Fernando Tatis Jr. 3B Nolan Arenado 1B Max Muncy 2B Mike Moustakas OF Andrew Benintendi OF Tommy Pham C Elias Díaz,,,
558,2615687761,BrandonAdams (4/15),0,96.05,P Kyle Hendricks P Sandy Alcantara OF Cody Bellinger SS Corey Seager 1B Max Muncy 3B Justin Turner 2B Keston Hiura OF Andrew Benintendi OF Tommy Pham C Elias Díaz,,,
560,2615820173,bkreider (14/30),0,95.95,P Aaron Nola P Kyle Hendricks OF Mookie Betts OF Cody Bellinger 3B Manny Machado 1B Christian Walker OF David Peralta 2B Ketel Marte SS Josh Rojas C Stephen Vogt,,,
561,2615446319,eritas2 (13/30),0,95.9,P Jack Flaherty P Kyle Hendricks OF Cody Bellinger SS Corey Seager 1B Max Muncy 3B Justin Turner 2B Gavin Lux OF Tommy Pham OF Jorge Soler C Elias Díaz,,,
562,2615391813,pdidier86,0,95.85,P Kenta Maeda P Sandy Alcantara SS Fernando Tatis Jr. 3B Manny Machado OF Bryce Harper C Mitch Garver 2B Gavin Lux 1B C.J. Cron OF Joey Gallo OF Gregory Polanco,,,
562,2615909090,Kinman5816 (29/30),0,95.85,P Kenta Maeda P Sandy Alcantara OF Cody Bellinger SS Trevor Story OF Charlie Blackmon 2B Chris Taylor 1B C.J. Cron C Austin Barnes OF Raimel Tapia 3B Josh Fuentes,,,
564,2615171002,gbc2012 (1/2),0,95.8,P Luis Castillo P Tyler Glasnow OF Mookie Betts OF Cody Bellinger 2B Gavin Lux SS Eugenio Suárez 1B Carlos Santana OF Tommy Pham 3B Alec Bohm C Victor Caratini,,,
564,2615801273,youdacao (19/30),0,95.8,P Luis Castillo P Tyler Glasnow OF Mookie Betts OF Cody Bellinger SS Corey Seager 1B Christian Walker OF David Peralta 3B Eduardo Escobar 2B Ketel Marte C Stephen Vogt,,,
564,2615820184,bkreider (25/30),0,95.8,P Luis Castillo P Tyler Glasnow OF Mookie Betts OF Cody Bellinger SS Corey Seager 1B Christian Walker 3B Eduardo Escobar OF Ketel Marte 2B Josh Rojas C Stephen Vogt,,,
567,2615839116,totoroll33 (5/5),0,95.75,P Brandon Woodruff P Kyle Hendricks OF Mookie Betts SS Fernando Tatis Jr. C Salvador Perez 3B Justin Turner 1B Carlos Santana OF Joc Pederson OF Tommy Pham 2B Ketel Marte,,,
568,2614834464,boggslite (3/5),0,95.65,P Yu Darvish P Kyle Hendricks OF Cody Bellinger SS Trevor Story OF Charlie Blackmon 1B C.J. Cron 3B Josh Fuentes 2B Nick Solak OF Jorge Soler C Elias Díaz,,,
568,2615801266,youdacao (12/30),0,95.65,P Yu Darvish P Kyle Hendricks SS Fernando Tatis Jr. C Salvador Perez 3B Hunter Dozier OF Andrew Benintendi 2B Gavin Lux 1B Carlos Santana OF Tommy Pham OF Michael A. Taylor,,,
570,2615909080,Kinman5816 (19/30),0,95.55,P Kenta Maeda P Brandon Woodruff SS Trevor Story C Salvador Perez OF Charlie Blackmon 2B Gavin Lux 1B C.J. Cron OF Joey Gallo OF Raimel Tapia 3B Josh Fuentes,,,
571,2615271923,dandydon (6/10),0,95.45,P Tyler Glasnow P Kyle Hendricks OF Mookie Betts OF Cody Bellinger SS Trevor Story 1B C.J. Cron 3B Josh Fuentes OF Tommy Pham 2B Garrett Hampson C Elias Díaz,,,
571,2615801272,youdacao (18/30),0,95.45,P Luis Castillo P Kyle Hendricks SS Fernando Tatis Jr. OF Bryce Harper C J.T. Realmuto 1B Nate Lowe OF Joey Gallo 3B Isiah Kiner-Falefa 2B Nick Solak OF David Dahl,,,
571,2615820187,bkreider (28/30),0,95.45,P Luis Castillo P Kyle Hendricks OF Mookie Betts OF Cody Bellinger SS Corey Seager 1B Nate Lowe 3B Isiah Kiner-Falefa 2B Nick Solak C Jose Trevino OF David Dahl,,,
574,2615252569,eritas2 (8/30),0,95.3,P Aaron Nola P Luis Castillo SS Trevor Story OF Whit Merrifield OF Andrew Benintendi 1B Carlos Santana 3B Josh Fuentes 2B Jorge Polanco OF Jorge Soler C Elias Díaz,,,
574,2615820179,bkreider (20/30),0,95.3,P Aaron Nola P Luis Castillo OF Cody Bellinger SS Corey Seager C Salvador Perez 1B Asdrúbal Cabrera OF David Peralta 3B Eduardo Escobar 2B Ketel Marte OF Pavin Smith,,,
576,2615754111,PetrGibbons (4/10),0,95.25,P Tyler Glasnow P Jack Flaherty OF Christian Yelich 3B Travis Shaw 2B Brandon Lowe SS Willy Adames OF Austin Meadows OF Avisaíl García 1B Yoshi Tsutsugo C Omar Narváez,,,
576,2615874589,jimbob2125 (6/30),0,95.25,P Tyler Glasnow P Kenta Maeda SS Corey Seager C J.T. Realmuto 1B Rhys Hoskins 2B Gavin Lux OF Andrew McCutchen OF Tommy Pham 3B Alec Bohm OF Adam Haseley,,,
578,2615419794,Moosemanzata,0,95.1,P Tyler Glasnow P Brandon Woodruff OF Cody Bellinger SS Corey Seager 2B Brandon Lowe C Austin Barnes OF Austin Meadows 1B Yoshi Tsutsugo OF Tommy Pham 3B Alec Bohm,,,
578,2615879266,bryito12 (7/7),0,95.1,P Tyler Glasnow P Brandon Woodruff SS Fernando Tatis Jr. 3B Manny Machado OF Randy Arozarena 2B Jake Cronenworth OF Austin Meadows 1B Yoshi Tsutsugo OF Tommy Pham C Victor Caratini,,,
580,2615852284,dahladino (10/12),0,95,P Yu Darvish P Tyler Glasnow SS Trevor Story 3B Justin Turner 2B Gavin Lux OF Andrew McCutchen 1B C.J. Cron OF Raimel Tapia OF Garrett Hampson C Elias Díaz,,,
581,2612365390,HamBeans,0,94.65,P Yu Darvish P Kyle Hendricks OF Mookie Betts C Willson Contreras 2B Jake Cronenworth 1B Carlos Santana 3B Yandy Díaz OF Joc Pederson SS Isiah Kiner-Falefa OF Tommy Pham,,,
582,2615759464,PetrGibbons (9/10),0,94.6,P Aaron Nola P Brandon Woodruff OF Bryce Harper 1B Rhys Hoskins 2B Mike Moustakas OF Jesse Winker OF Andrew McCutchen SS Eugenio Suárez 3B Alec Bohm C Tucker Barnhart,,,
582,2615898625,mazwa (6/15),0,94.6,P Yu Darvish P Sandy Alcantara SS Fernando Tatis Jr. 2B Luis Arraez 3B Josh Donaldson C Mitch Garver OF Byron Buxton 1B Miguel Sanó OF Jurickson Profar OF Tommy Pham,,,
584,2615844569,BigT44 (3/3),0,94.45,P Tyler Glasnow P Kyle Hendricks OF Cody Bellinger SS Corey Seager OF Charlie Blackmon 2B Gavin Lux 1B C.J. Cron OF Raimel Tapia 3B Josh Fuentes C Elias Díaz,,,
585,2609543808,dukedog71 (2/3),0,94.25,P Tyler Glasnow P Kenta Maeda OF Mookie Betts SS Trevor Story OF Charlie Blackmon 2B Gavin Lux 1B C.J. Cron 3B Josh Fuentes OF David Peralta C Victor Caratini,,,
585,2615450673,lggarruto (6/7),0,94.25,P Yu Darvish P Clayton Kershaw SS Fernando Tatis Jr. C Willson Contreras 1B Anthony Rizzo 3B Mike Moustakas OF Joc Pederson OF Jorge Soler 2B Nicky Lopez OF Kyle Isbel,,,
585,2615874592,jimbob2125 (9/30),0,94.25,P Tyler Glasnow P Kenta Maeda SS Corey Seager C J.T. Realmuto 1B Rhys Hoskins 2B Chris Taylor OF Andrew McCutchen OF Tommy Pham 3B Alec Bohm OF Adam Haseley,,,
588,2614081909,anilprao88 (11/30),0,94.2,P Kenta Maeda P Max Fried 1B Freddie Freeman 2B Ozzie Albies C Travis d'Arnaud 3B Austin Riley OF Max Kepler OF Byron Buxton OF Cristian Pache SS Jorge Polanco,,,
589,2606509142,hootiehoo911,0,94.1,P Tyler Glasnow P Brandon Woodruff OF Mookie Betts OF Cody Bellinger SS Eugenio Suárez 1B Miguel Sanó C Austin Barnes OF Joc Pederson 3B David Bote 2B Jorge Polanco,,,
589,2615191347,louiescards,0,94.1,P Tyler Glasnow P Brandon Woodruff SS Fernando Tatis Jr. 3B Manny Machado OF Charlie Blackmon 2B Jake Cronenworth 1B C.J. Cron OF Yoshi Tsutsugo OF Tommy Pham C Victor Caratini,,,
591,2615370616,PinnacleAlliance,0,94.05,P Kyle Hendricks P Sandy Alcantara SS Corey Seager OF Marcell Ozuna OF Randy Arozarena C Salvador Perez 3B Ke'Bryan Hayes 1B C.J. Cron OF Cristian Pache 2B Josh Rojas,,,
592,2615263714,Kmilk2,0,93.85,P Sandy Alcantara OF Mookie Betts OF Cody Bellinger 3B Manny Machado SS Corey Seager C Salvador Perez 2B Gavin Lux 1B Jurickson Profar OF Tommy Pham P Chad Kuhl,,,
592,2615794885,jamalbankhead (9/18),0,93.85,P Jack Flaherty P Sandy Alcantara OF Mookie Betts 3B Manny Machado SS Corey Seager OF Wil Myers 2B Gavin Lux 1B Jurickson Profar OF Tommy Pham C Victor Caratini,,,
594,2615820160,bkreider (1/30),0,93.8,P Luis Castillo P Tyler Glasnow SS Fernando Tatis Jr. 3B Manny Machado 1B Max Muncy 2B Jake Cronenworth OF Jurickson Profar OF David Peralta OF Ketel Marte C Victor Caratini,,,
595,2615446275,eritas2 (11/30),0,93.75,P Aaron Nola P Jack Flaherty SS Fernando Tatis Jr. 3B Manny Machado OF Wil Myers 1B Christian Walker OF Tommy Pham OF David Peralta 2B Ketel Marte C Victor Caratini,,,
595,2615446342,eritas2 (14/30),0,93.75,P Aaron Nola P Jack Flaherty SS Fernando Tatis Jr. 3B Manny Machado OF Wil Myers 1B Josh Fuentes 2B Jorge Polanco OF Tommy Pham OF Jorge Soler C Victor Caratini,,,
595,2615710786,eagles51020 (3/3),0,93.75,P Brandon Woodruff P Kyle Hendricks OF Cody Bellinger SS Trevor Story 1B Max Muncy OF Charlie Blackmon OF Joey Gallo 3B Josh Fuentes 2B Garrett Hampson C Elias Díaz,,,
595,2615854411,InfernoWen804,0,93.75,P Brandon Woodruff P Kyle Hendricks OF Mookie Betts SS Corey Seager 3B Justin Turner 2B Gavin Lux 1B C.J. Cron C Austin Barnes OF Joey Gallo OF Tommy Pham,,,
599,2615898632,mazwa (13/15),0,93.6,P Yu Darvish P Sandy Alcantara SS Fernando Tatis Jr. OF Christian Yelich 2B Keston Hiura 1B Travis Shaw OF Avisaíl García OF Tommy Pham 3B Alec Bohm C Omar Narváez,,,
600,2615440341,lggarruto (1/7),0,93.55,P Kenta Maeda P Brandon Woodruff OF Ronald Acuña Jr. C Willson Contreras OF Wil Myers 2B Brandon Lowe 1B C.J. Cron SS Kevin Newman OF Tommy Pham 3B Alec Bohm,,,
601,2607892561,rikkidee (4/30),0,93.3,P Aaron Nola P Luis Castillo SS Trevor Story 2B Chris Taylor 1B C.J. Cron C Austin Barnes OF Austin Meadows OF Raimel Tapia 3B Josh Fuentes OF Chris Owings,,,
602,2614688798,JoelCP,0,93.25,P Luis Castillo OF Mookie Betts OF Cody Bellinger SS Corey Seager 1B Max Muncy 3B Justin Turner OF Tommy Pham 2B Ketel Marte C Victor Caratini P Chad Kuhl,,,
603,2615449377,dfsteams,0,92.8,P Luis Castillo P Tyler Glasnow SS Fernando Tatis Jr. 3B Manny Machado OF Wil Myers OF Austin Meadows 1B Yoshi Tsutsugo OF Tommy Pham 2B Ketel Marte C Victor Caratini,,,
603,2615785487,jamalbankhead (8/18),0,92.8,P Aaron Nola P Brad Keller OF Bryce Harper C J.T. Realmuto SS Trevor Story 1B Rhys Hoskins OF Raimel Tapia 3B Josh Fuentes 2B Garrett Hampson OF Chris Owings,,,
605,2615397667,eagles51020 (1/3),0,92.75,P Brandon Woodruff P Kyle Hendricks OF Cody Bellinger SS Trevor Story OF Charlie Blackmon 3B Justin Turner 1B C.J. Cron OF Joey Gallo 2B Garrett Hampson C Elias Díaz,,,
605,2615506323,rwalkersc (1/6),0,92.75,P Brandon Woodruff P Kyle Hendricks OF Bryce Harper C J.T. Realmuto 1B Rhys Hoskins SS Didi Gregorius 2B Tommy Edman OF Tyler O'Neill 3B Alec Bohm OF Dylan Carlson,,,
605,2615806618,RejectedGamingII (12/12),0,92.75,P Brandon Woodruff P Kyle Hendricks OF Mookie Betts 3B Manny Machado SS Corey Seager OF Wil Myers 1B C.J. Cron OF Tommy Pham 2B Garrett Hampson C Victor Caratini,,,
608,2615531320,sogr8player,0,92.5,P Yu Darvish P Brad Keller 3B Nolan Arenado 1B Paul Goldschmidt SS Paul DeJong 2B Mike Moustakas OF Jesse Winker OF Austin Meadows C Yadier Molina OF Dylan Carlson,,,
608,2615820176,bkreider (17/30),0,92.5,P Yu Darvish P Aaron Nola SS Fernando Tatis Jr. OF Charlie Blackmon 1B C.J. Cron OF Raimel Tapia 3B Josh Fuentes 2B Nick Solak C Elias Díaz OF David Dahl,,,
610,2614673782,theWhistlesGoWooo (3/30),0,92.45,P Tyler Glasnow P Kyle Hendricks SS Fernando Tatis Jr. 3B Manny Machado OF Wil Myers 2B Brandon Lowe OF Austin Meadows 1B Yoshi Tsutsugo OF Tommy Pham C Victor Caratini,,,
610,2614936074,DFS_HofbrauKing (3/3),0,92.45,P Tyler Glasnow P Kyle Hendricks SS Fernando Tatis Jr. 3B Manny Machado OF Wil Myers 2B Brandon Lowe OF Austin Meadows 1B Yoshi Tsutsugo OF Tommy Pham C Victor Caratini,,,
610,2615240821,RejectedGamingII (2/12),0,92.45,P Tyler Glasnow P Kyle Hendricks SS Fernando Tatis Jr. 3B Manny Machado OF Wil Myers 2B Brandon Lowe OF Austin Meadows 1B Yoshi Tsutsugo OF Tommy Pham C Victor Caratini,,,
610,2615874588,jimbob2125 (5/30),0,92.45,P Tyler Glasnow P Kyle Hendricks OF Cody Bellinger SS Corey Seager 2B Keston Hiura 1B Travis Shaw OF Avisaíl García OF Tommy Pham C Omar Narváez 3B Luis Urías,,,
614,2615435716,jk1492,0,92.25,P Tyler Glasnow OF Ronald Acuña Jr. SS Fernando Tatis Jr. 1B Freddie Freeman OF Marcell Ozuna 3B Ke'Bryan Hayes OF Bryan Reynolds 2B Kevin Newman C Victor Caratini P Chad Kuhl,,,
615,2614673804,theWhistlesGoWooo (25/30),0,92.1,P Tyler Glasnow P Brandon Woodruff SS Fernando Tatis Jr. 3B Manny Machado OF Christian Yelich 2B Keston Hiura 1B Jurickson Profar OF Tommy Pham C Victor Caratini OF David Dahl,,,
616,2615687759,BrandonAdams (2/15),0,92.05,P Kyle Hendricks P Sandy Alcantara OF Cody Bellinger 1B Rhys Hoskins SS Dansby Swanson 3B Justin Turner 2B Keston Hiura OF Chris Taylor OF Joey Gallo C Elias Díaz,,,
617,2613619685,Awesemo (10/30),0,92,P Yu Darvish P Tyler Glasnow OF Mookie Betts SS Trevor Story OF Austin Meadows OF Raimel Tapia 3B Josh Fuentes 1B Yoshi Tsutsugo 2B Garrett Hampson C Elias Díaz,,,
618,2614081903,anilprao88 (5/30),0,91.9,P Sandy Alcantara P Brad Keller OF Cody Bellinger OF Christian Yelich SS Corey Seager 1B Max Muncy 3B Justin Turner 2B Gavin Lux OF Lorenzo Cain C Omar Narváez,,,
618,2615473100,eritas2 (28/30),0,91.9,P Kenta Maeda P Kyle Hendricks OF Ronald Acuña Jr. 1B Freddie Freeman 3B Josh Donaldson C Mitch Garver OF Max Kepler OF Byron Buxton SS Jorge Polanco 2B Nick Solak,,,
618,2615857590,AThrougHZ (1/2),0,91.9,P Kenta Maeda P Kyle Hendricks OF Cody Bellinger SS Corey Seager OF Chris Taylor 2B Gavin Lux 3B Eugenio Suárez 1B C.J. Cron C Austin Barnes OF Nick Senzel,,,
621,2615820182,bkreider (23/30),0,91.85,P Jack Flaherty P Sandy Alcantara OF Cody Bellinger 1B Rhys Hoskins 3B Justin Turner OF Chris Taylor 2B Gavin Lux OF Andrew McCutchen C Austin Barnes SS Isiah Kiner-Falefa,,,
622,2615240826,RejectedGamingII (7/12),0,91.8,P Luis Castillo P Tyler Glasnow OF Cody Bellinger SS Fernando Tatis Jr. OF Wil Myers 1B C.J. Cron 3B Josh Fuentes OF Tommy Pham 2B Garrett Hampson C Victor Caratini,,,
622,2615826772,SamENole (3/15),0,91.8,P Luis Castillo P Tyler Glasnow OF Mookie Betts 2B Ozzie Albies C Travis d'Arnaud 1B C.J. Cron OF Raimel Tapia 3B Josh Fuentes OF Garrett Hampson SS Chris Owings,,,
622,2615874599,jimbob2125 (16/30),0,91.8,P Luis Castillo P Tyler Glasnow OF Cody Bellinger SS Corey Seager OF Jesse Winker 3B Eugenio Suárez 1B C.J. Cron OF Nick Senzel C Tucker Barnhart 2B Jonathan India,,,
625,2614081901,anilprao88 (3/30),0,91.75,P Tyler Glasnow P Max Fried OF Ronald Acuña Jr. 1B Freddie Freeman 2B Ozzie Albies C Travis d'Arnaud OF Austin Riley 3B Eduardo Escobar OF Ketel Marte SS Josh Rojas,,,
